Investor ID;Name;Country of registration/origin;Classification;Investor homepage;Opencorporates link;Comment;Action comment
44607;Camposol Colombia SAS;Colombia;Частная компания;;;Camposol Colombia SAS is a subsidiary of the Peruvian company Camposol SA.
44608;Paleisheuwel Solar PV Park;South Africa;Частная компания;;;
44611;PT. Bangka Belitung Timah Sejahtera;Indonesia;Частная инвестиционная компания;;;There are three individual entrepreneurs who own the company's stake, including H. Ismiryadi with a 50% stake, Ir. Modestus Buntar Gunawan with a 25% stake, Ronny with a 25% stake
44614;PT Dataran Seko Perkasa;Indonesia;Частная компания;http://ptdspmasamba.blogspot.com/p/beranda.html;;Share ownership in PT Dataran Seko Perkasa includes Samsuriadi (36%), Firman (14%), Mohammad Naim (16%), Salam Salim (20%), Irwansyah (14%) - all individual entrpreneurs
44617;PT. Bumi Suksesindo;Indonesia;Частная компания;https://bumisuksesindo.com/;;
44618;PT Merdeka Copper Gold Tbk (MDKA);Indonesia;Частная компания;https://merdekacoppergold.com;;PT Merdeka Copper Gold Tbk (MDKA) is a prominent Indonesian holding company established in 2012, specializing in the exploration, mining, and production of gold, silver, copper, and nickel.
44619;PT. Saratoga Investama Sedaya (Saratoga);Indonesia;Компания, имеющая листинг на фондовой бирже;https://saratoga-investama.com/id/;;"PT. Saratoga Investama Sedaya Tbk (""Saratoga"") is a prominent Indonesian active investment company founded in 1998. As one of the earliest active investment firms in Indonesia, it focuses on identifying and investing in sectors that drive the Indonesian economy, particularly in the infrastructure, consumer, and natural resources industries"
44621;PT. Mitra Daya Mustika;Indonesia;Частная компания;;;PT Mitra Daya Mustika is a major corporate shareholder in the Indonesian metal and mineral mining holding company, PT Merdeka Copper Gold Tbk (MDKA).
44622;Hongkong Brunp & Catl Co., Limited;China, Hong Kong Special Administrative Region;Частная инвестиционная компания;https://www.catl.com/;;
44623;Giribaldi Thohir;Indonesia;Частный предприниматель;;;
44625;South Pole Carbon Asset Management AG;Switzerland;Частная компания;https://www.southpole.com/;https://opencorporates.com/companies/ch/927116;
44626;PT. Mulia Sawit Agro Lestari;Indonesia;Частная компания;http://msalgroup.com/offline/;;In several reports of supply chain recipients produced by PT. Mulia Sawit Agro Lestari notes that this company acts as a (factory) manager.
44629;"LLC Managment compani ""WPV""";Ukraine;Частная компания;;;
44630;PT. Japfa Comfeed Indonesia Tbk;Indonesia;Частная компания;https://www.japfacomfeed.co.id/en;;
44634;PT. Mina Aquacultura Yala Agrapratama;Indonesia;Частная компания;http://pceng.com.sg/market.html;;
44636;Forest Neutral Congo (FNC);Congo, Rep.;;;;
44639;PT Patiware;Indonesia;;;;
44640;Industries chimiques du Sénégal;Senegal;Частная компания;https://www.ics.sn/;;
44641;AgroSB Agropecuária S.A.;Brazil;Частная компания;https://agrosb.com.br/home/a-agro-sb/;;The company belongs to the Opportunity group controlled by banker Daniel Dantas. AgroSB was created in 2005.
44643; Asociación de Desarrollo Integral Plurinacional Ayllupura;Ecuador;;https://twitter.com/AyllupuraEc;;
44644;PT. Bio Inti Agrindo;Republic of Korea;Частная компания;https://ptbia.co.id/;;
44647;Consorcio español Cobra Zero E Villonaco;Spain;;https://www.grupocobra.com/;;
44648;Ciment du Sahel;Senegal;Частная компания;;;
44649;SEPHOS Sénégal;Senegal;Частная компания;https://sephossenegal.com;;
44650;Compagnie Générale d'Exploitation de Carrières (COGECA);Senegal;Частная компания;;;
44654;Tokmak solar energy LLC;Ukraine;Частная компания;;;Identification code - 37581105
44655;Ukraine renewable energy holdings UREH limited;Cyprus;Частная компания;;;
44657;Unión Temporal Omega Energy;Colombia;Частная компания;;;The Unión Temporal Omega Energy is formed by Omega Energy Colombia, a branch of Omega Energy International SA, incorporated in Panama and by Nikoil Energy Corp. Sucursal Colombia, incorporated in the British Virgin Islands. 
44659;Astra Capital Group;Ukraine;Частная компания;;;
44660;Koryukivka Agro LLC;Ukraine;Частная компания;;;"Id number - 35789085
In 2016, the operating company was acquired by Agroprosperis holding. Right after that (2017), the company was terminated and merged with Semenivla Agro (deal 6662, investor ID - 40642)"
44661;Buimerske PE;Ukraine;Частная компания;;;Id number 34573641
44662;Podilskenergo PE;Ukraine;Частная компания;;;Identification code - 38307207
44663;Elementum (UK) I Limited LLC;United Kingdom of Great Britain and Northern Ireland;Частная компания;;;
44664;Investment capital Ukraine LLC;United States Virgin Islands;Частная компания;;;
44665;VR Capital Group LTD;United States of America;Фирма по управлению активами;;;
44666;JCC INVERSIONES S.A.C;Peru;Частная компания;;;
44667;Semperu Selva S.A. ;Peru;Частная компания;;;
44668;CAMPO VERDE SAC;Peru;Частная инвестиционная компания;;;
44670;DTEK Pokrovska solar farm LLC;Ukraine;Частная компания;;;"Identification code - 41442374. 
The company changed its name several times from ""Solar Farm - 3"" to ""DTEK Pokrovska solar power plant"". "
44671;"Energopark ""Yavoriv"" LLC";Ukraine;Частная компания;;;Identification code - 38424785
44672;PULSA S.A.;Uruguay;Частная компания;https://frigorificopul.com/the-company/;;
44675;Kozitskyi Zinoviy Yaroslavovych;Ukraine;Частный предприниматель;;;
44676;Dunayska SPP LLC;Ukraine;Частная компания;;;"Danube SPP consists of two parts, which are registered as different companies. The name of the first stage is ""Dunayska SES-1"" and has the identification code 36965561. The second is ""Dunayska SES-2"" and the company identification code is 36965598. "
44677;CNBM International energy PTE.LTD;Singapore;Государственная компания;;;
44678;Lymanska Energy 1/Lymanska Energy 2 LLC;Ukraine;Частная компания;;;"Lymanska SPP consists of two parts, which are registered as different companies. The name of the first stage is ""Lymanska Energy 1 LLC"" and has the identification code 36881398. The second is ""Lymanska Energy 2 LLC"" and the company identification code is 36881382."
44679;Unknown (UAE investors in Belarus);Belarus;Иное;;;16 agricultural companies all over the country. 
44681;Veritas Holding Group Ltd.;Panama;Инвестиционный фонд;;;
44682;China Investment Corporation (CIC);China;Инвестиционный фонд;http://www.china-inv.cn/en/;;
44686;Enel Green Power South Africa (EGP RSA);South Africa;Частная компания;;;The project is developed and owned by Enel
44688;ABSA Bank;South Africa;Коммерческий банк;;https://www.absa.co.za/personal/;
44690;Royal Bafokeng Holdings ;South Africa;Частная компания;;https://www.bafokengholdings.com/;
44691;Soul City ;South Africa;;;;
44692;Dibeng Community Solar Energy Trust;South Africa;Неприбыльная организация (например, церковь, университет, др.);;;
44693;"Agrofirm ""Agrotis"" LLC";Ukraine;Частная компания;;;Identification code - 30228170
44694;Fintest trading co limited;Cyprus;Частная компания;;;
44695;Ivory trade ITD.;China;Частная компания;;;
44696;Inkosteel group LLC;Ukraine;Частная компания;;;
44697;Dreunberg Solar PV;South Africa;;;;
44699;STANLIB ;South Africa;Иное;;https://stanlib.com/;Company Type:Public Company
44700;Simacel;South Africa;Частная компания;;http://www.simacel.co.za/;
44701;Simacel Community Trust;South Africa;Неприбыльная организация (например, церковь, университет, др.);;;
44702;Letsatsi Solar Energy Ltd;South Africa;Частная компания;https://letsatsipv.com/;;
44703;Solar Reserve;South Africa;;https://sr.energy/;;Also known as Humansrus PV2 Pty Ltd
44704;Kensani Capital;South Africa;Частная компания;https://kensani.co.za/;;Another data source names the investor as: Kholosani Holdings (Pty) Ltd
44705;OAKLEAF INVESTMENT HOLDINGS 52 [PTY] LTD;South Africa;Частная компания;https://oihcontrols.co.za/;;
44706; Letsatsi Community Trust;South Africa;Частная компания;;;
44707;KP Cement;Cambodia;Частная компания;;;
44708;Chhay Chingheang Group;Cambodia;Частная компания;https://cchgcambodia.com/;https://opencorporates.com/companies/kh/00019794;"The Chhay Chingheang Group is owned by little-known Cambodian-Chinese businessman Chhay Chingheang, a man whose professional relations reach as far as Hun Kimleng, a niece of Prime Minister Hun Sen who is married to Neth Savoeun, Cambodia’s National Police commissioner.
"
44709;Lesedi Power Company;South Africa;;;;
44710; Intikon Energy ;South Africa;Частная компания;;https://opencorporates.com/companies/za/2009-015482-07;Another source mentions the name of First Energy Capital (Oakleaf Investment Holdings 90 (Pty) Ltd), but I can not reconcile it. 
44711;GCL-Poly Energy Holdings;China, Hong Kong Special Administrative Region;Частная компания;http://www.gcltech.com;https://opencorporates.com/companies/hk/F0015377;
44712;Old Mutual Life Assurance;South Africa;Иное;https://www.oldmutual.co.za/;https://opencorporates.com/companies/za/1999-004643-06;Public Company 
44713;Kalkbult Solar PV Park;South Africa;Частная компания;;;The Kalkbult Solar Park is majority-owned by STANLIB Infrastructure Fund II (67%), an infrastructure investment fund that acquired most of Scatec’s shares. Scatec ASA (13%), a Norwegian renewable energy company, developed the project and continues to manage its operation and maintenance. Kalkbult Community Trust (10%) holds a stake aimed at channeling economic and social benefits to local communities, while Old Mutual Limited (10%) maintains a strategic investment in the project.
44714;Scatec ASA;Norway;Компания, имеющая листинг на фондовой бирже;https://scatec.com/;;According to their wikipedia page, they are a Allmennaksjeselskap company type. 
44718;Sacramento Farming PLC;Ethiopia;Частная компания;https://agriprofocus.com/organisation/sacramento;;The company was founded by Derebew Ashebir Azage and his brother Negash Ashebir Azage.
44719;Jasper Solar Energy Project;South Africa;Частная компания;https://www.jasperpower.co.za/;;The Jasper Solar Energy Project in South Africa has a diversified ownership structure. Public Investment Corporation (41.46%) is the main shareholder, representing state interests in strategic investments. Kholosani Holdings (23.125%) is a private South African company focused on infrastructure and renewable energy. Goldfish Solar 2A LLC (18.125%), linked to Google, manages the project's technological investment. SolarReserve (5%), the original developer, retains a minority stake. P.E.A.C.E. Humansrus Trust (7.5%) is a community entity that manages benefits for local populations, ensuring their participation in the project's revenue. First Energy Capital (4.79%), through Oakleaf Investment Holdings 90 (Pty) Ltd, represents private financial interests. This combination of investors reflects a hybrid model of public, private, and community investment in renewable energy.
44720;Goldfish Solar 2A LLC;United States of America;;;;Related to Google Inc in some way (it is not clear how)
44721;Public Investment Corporation (PIC);South Africa;Правительство;https://www.pic.gov.za/;;
44724;P.E.A.C.E. Humansrus Fund ;South Africa;;;;
44725; Government Employees Pension Fund (GEPF) ;South Africa;Правительство;;;
44726;PT Sanggam Kahuripan Indonesia;Indonesia;Частная компания;;;
44727;PT Dhanistha Surya Nusantara ;Indonesia;Частная компания;http://www.dhanisthasuryanusantara.com/;;
44728;Kathu LCT (RF) Pty Ltd;South Africa;Иное;;;The Kathu LCT Trust is an entity established to benefit local communities in the Kathu area, in the Northern Cape province of South Africa. This trust holds a 2.5% stake in the Kathu Solar Park, a 100 MW solar power plant.
44730; Forest Neutral Congo(FNC);Congo, Dem. Rep.;;;;
44732;Unknown (Efrem Mulugeta Coffee Plantation & Beehive);Israel;;;;
44736;	Droogfontein Solar Power;South Africa;;https://droogfonteinsolar.co.za/;;The project is owned by a consortium including Globeleq, Mainstream Renewable Power, Thebe Investment Corporation, the Droogfontein Communal Property Association, the Droogfontein Solar Park Trust, Enzani Technologies and Usizo Engineering.
44739;Usizo Engineering;South Africa;;https://usizoengineering.co.za/;;
44741;Globeleq Investment Limited;United Kingdom of Great Britain and Northern Ireland;Частная компания;https://www.globeleq.com/;https://opencorporates.com/companies/gb/11729393;London head office, our regional offices in Nairobi, Cape Town, and Douala
44743;Jewelmer International Corp.;Philippines;Частная компания;https://jewelmer.com/pages/the-company;https://opencorporates.com/companies/cw/40369;
44744;Thebe Investment Corporation;South Africa;;https://www.thebe.co.za/;;
44745;The Droogfontein Communal Property Association;South Africa;;https://droogfonteinsolar.co.za/;;
44747;Enzani Technologies;South Africa;Частная компания;https://www.enzani.co.za/;;
44748; Usizo Engineering.;South Africa;;https://usizoengineering.co.za/;;
44749;Twiga Minerals Corporation;Tanzania;;;;
44750;PT Palmdale Agroasia Lestari Makmur;Indonesia;Частная компания;;;PT Palmdale Agroasia Lestari Makmur was previously owned by Gozco Plantations until it was sold off in 2017 for 22.1 million USD, as it had accumulated serious debt (18 million USD)
44751;Honor Ace Enterprises;;;;;
44755;PT Sawit Tiara Nusa;Indonesia;Частная компания;;;
44761;Benban Infinity Solar Park;Egypt, Arab Rep.;;;;The project was developed by ib vogt, Infinity Energy and Solizer. Abu Dhabi Future Energy, Infinity Energy and Solizer are currently owning the project
44762; Abu Dhabi Future Energy;Egypt, Arab Rep.;;;;
44763;Solizer ;Germany;;https://solizer.com/en/;;
44764; Infinity Energy;Egypt, Arab Rep.;;;;
44765;KaXu Solar One;South Africa;Частная компания;;https://opencorporates.com/companies/za/2011-109767-07;"The project’s ownership structure includes 20% shareholding that belongs to a local community trust, backed by Broad-Based Black Economic Empowerment funders;
."
44766;KaXu Community Trust;South Africa;;;;KaXu Solar One is owned and operated by the KaXu Community Trust (20%)
44767;Ethio Dutch Business PLC;Ethiopia;Частная компания;;;
44768;Elawan power LLC;Russian Federation;Частная компания;;;Identification code - 7734411261
44769;Elawan Energy;Spain;Частная компания;https://www.elawan.com/en/;;
44771;PT Sanjung Makmur;Indonesia;Частная компания;;;
44772;PT Tunas Borneo Plantations;Indonesia;Частная компания;;;
44773;PT Persada Kencana Prima;Indonesia;Частная компания;;;Also known as: Persada Kencana Prima PT
44774;Unknown(Ethio Dutch Business PLC);Netherlands;;;;The parent company is a Netherlands company, the name is not specified
44775;PT Prima Bahagia Permai (PT PBP);Indonesia;Частная компания;;;
44777;PT. Rimba Makmur Utama;Indonesia;Частная компания;https://rimbamakmurutama.com/;;
44778;Lem Keffa Coffe and Spices Agro Inc;Ethiopia;Частная компания;;;
44779;Unknow (Lem Keffa Coffee Spices Agro Inc);United States of America;;;;
44780; Azovskaya WPP LLC;Russian Federation;Частная компания;;;Identification code - 7722851324. 
44781;EL5-Energo LLC;Russian Federation;Частная компания;https://www.el5-energo.ru/;;The previous parent company of this company was the italian Enel Group. In 2022, due to the war with Ukraine, it sold its assets and left the Russian market. Therefore, parents' relationships have been changed.  Previously, this company that built and owned the wind farm was called Enel Russia. On November 25, 2022, it changed its name to EL5-Energo LLC. Identification code - 6671156423. 
44783;EDB (Eurasian Development Bank);Kazakhstan;Двусторонний банк развития / Финансовая институция развития;https://eabr.org/en/about/;;The Eurasian Development Bank (the “EDB” or the “Bank”) is an international financial institution established to promote economic growth in its member states, extend trade and economic ties among them, and support integration in Eurasia through investment.
44784;UROC Limited;Cyprus;Частная компания;;;
44785;Xina Solar One;South Africa;;;;Following completion of the transaction, ENGIE will now hold a 40% equity stake in the Xina Solar One 100 MW Concentrated Solar Power (CSP) plant, as well as a 46% of the Xina Operations & Maintenance Company (Pty) Ltd.
44787;Xina Community Trust;South Africa;Иное;;;The Xina Community Trust is a community trust established to benefit local communities in the Pofadder area, in the Northern Cape province of South Africa. This trust holds 20% of the shares in the Xina Solar One solar power plant.
44789;Old Mak Dona PLC;Ethiopia;;;;No websites for the investor company
44790;Unknown( Old Mark Dona PLC);United States of America;;;;No classificaiton, no mention of investor company
44791;Seed Rest Agriculture PLC;Ethiopia;;;;Unknown parent company in Saudi Arabia
44792;Unknown(Seed Rest Agriculture PLC);Saudi Arabia;;;;Unknown investor in Saudi Arabia
44795;The Industrial Development Corporation (IDC);South Africa;Полугосударственная компания;https://www.idc.co.za/welcome-to-idc/;;
44797;Enel Russia Wind Kola LLC;Russian Federation;Частная компания;;;Identification code - 5190001721
44798;TSS Pulp Production;Ethiopia;;;;No website or further information about the company
44799;Unknown(TSS Pulp Production);Finland;;;;The parent company is based in Finland
44800;Blate Agro Indu;Ethiopia;;;;No investor homepage
44801;Unknown(Blate Agro Indu);United States of America;;;;No link to the companies homepage
44802;Luto Agro Ind;Ethiopia;;;;No further information regarding the company 
44803;Unknown (Luto Agro Ind);Saudi Arabia;;;;No further information regarding the parent name
44804;Dasali Agriculture Development PLC (Daniel Fasil);Ethiopia;;;;No further information regarding the company
44805;Unknown (Dasali Agriculture Development PLC);United States of America;;;;No further information on parent company 
44806;La Société Exploitation Forestière MMG Sarl;Cameroon;;;;
44807;Narus Biotechnology and Agro Industries PLC;Ethiopia;;;;Limited information about the operating company in Ethiopia
44808;Uknown(Narus Biotechnology and Agro Industry);United States of America;;;;No further information for parent company
44811;Gebeyehu minalu Farm(Nasa);Ethiopia;;;;No further information on operating company
44812;VIDYA Bharti Agro Industry (PLC);Ethiopia;;;;No further information on operating company
44813;Veg Box Horticulture PLC;Ethiopia;;https://www.vegboxplc.com/about;;
44814;Fruit Box Africa GmbH;Germany;Частная компания;;http://www.fruitboxafrica.com/;"A group of private investors with variable professional backgrounds as well as the German investment company Mercurius AG (http://www.mercurius.de). 
A100% subsidiary of FruitBox Africa GmbH (www.fruitboxafrica.com), a German investment company focused on sustainable investments in Africa."
44815;Ugishee;Ethiopia;;;;No further information on operating company
44816;Unknown(Ugishee);China;;;;Parent company is based in China
44817; Enzani Technologies;South Africa;Частная компания;https://www.enzani.co.za/;https://opencorporates.com/companies/za/2007-035300-07;
44818;The Vanguard Group;United States of America;Инвестиционный фонд;https://investor.vanguard.com/corporate-portal/;;The Vanguard Group, Inc. is an American registered investment advisor based in Malvern, Pennsylvania, with about $7 trillion in global assets under management, as of January 13, 2021. It is the largest provider of mutual funds and the second-largest provider of exchange-traded funds 
44819;Jardine Cycle & Carriage;Singapore;Компания, имеющая листинг на фондовой бирже;https://www.jcclgroup.com/;https://opencorporates.com/companies/sg/196900092R;
44821;Jardine Matheson Holdings;Bermuda;Компания, имеющая листинг на фондовой бирже;https://www.jardines.com/en;;
44822;Keswick Family;;Частный предприниматель;;;The Keswick family are a business dynasty of Scottish origin associated with the Far East region since 1855 and in particular the conglomerate Jardine Matheson.
44823;PT Sasana Yudha Bhakti;Indonesia;Частная компания;;;
44825;Oral Agro Industry;Ethiopia;Частная компания;;;Limited information about the company
44826;Unknow(Oral Agro Industry);United States of America;;;;No information on the parent company
44827;Efrata PLC;Ethiopia;;;;
44828;Uknown(Efrata);United States of America;;;;No information of parent company
44829;Birhan Trade PLC;Ethiopia;Частная компания;;;Limited information on the operating company
44830;Unknown(Birhan Trade PLC);Norway;;;;No information on parent company
44831;Gall Agro Industry;Ethiopia;;;;
44832;Unknown(Gall Agro Industry);India;;;;
44833;Buta Agro Industry PLC;Ethiopia;Частная компания;;;Limited information on operating company
44834;Unknown(Buta Agro Industry PLC);United States of America;;;;No further information on parent company
44835;PT Agro Inti Kencana Mas;Indonesia;Частная компания;;;
44836;PT Cipta Davia Mandiri;Indonesia;Частная компания;;;
44837;La Société agricole de l'Océan (SAO);Cameroon;;;;Also known as Ocean Agricultural Company
44838;PT Agrojaya Tirta Kencana;Indonesia;Частная компания;;;
44839;PT Samudera Rejeki Perkasa (SRP);Indonesia;Частная компания;;;
44840;Abu Amama Port;South Sudan;Частная компания;;;Project described as a joint effort between DAL group and AD Ports.
44841;United Arab Emirates' AD Ports Group;United Arab Emirates;;https://www.adportsgroup.com/;;
44842;Ulyanovskiy wind farm LLC;Russian Federation;Частная компания;;;Wind farm identification code - 9703071114
44843;PJSC Fortum;Russian Federation;Частная компания;https://www.fortum.ru/;;The company identification code is 7203162698.
44844;Rusnano Group;Russian Federation;Частная компания;https://www.rusnano.com/;;
44845;Fortum LLC;Finland;Частная компания;https://www.fortum.com/;;
44846;PT Nala Palma Cadudasa;Indonesia;Частная компания;https://pt-nala-palma-cadadusa.business.site/;;
44847;Borer PLC;Ethiopia;;;;No further information on operating company
44848;Unknown(Borer PLC);United States of America;;;;No further information on parent company
44850;Tamem General PLC;Ethiopia;;;;No further information on operating company
44851;Lafia International;Ethiopia;;;;No further information on operating company
44852;Legudiy;Ethiopia;Частная компания;;;No further information on operating company
44853;Unknown(Legudiy);United States of America;;;;No further information on parent company
44854;Seid Hassen Integrated Ag.D;Ethiopia;Частная компания;https://www.gidabointegratedfarm.com/;;
44855;Unknown (Seid Hassen Integrated Ag.D);United Kingdom of Great Britain and Northern Ireland;;;;
44856;BNT Intergate Agriculture ;Ethiopia;Частная компания;;;"No further information on operating company
BNT established its sister Ranger Industry & Trading PLC established in May 2017 with a paid up capital of Birr 5 Million to engage in the Export of Ethiopian Arabica Coffee particularly, Specialty types from the highlands of Ethiopia to the World Coffee market."
44857;Sisay Tesfaye Ag.Development;Ethiopia;;;;No further information on operating company
44858;Lusi Ag.Development;Ethiopia;Частная компания;;;No further information on operating company
44859;PT Palma Plantasindo;Indonesia;Частная компания;;;
44860;PT Ketapang Agro Lestari;Indonesia;Частная компания;;;
44861;Gesha Village Coffee Estate PLC;Ethiopia;Частная компания;https://www.geshavillage.com;;The company does not reveal much information on the name of the parent company
44862;Adam Overton;United States of America;Частный предприниматель;;;No further information on parent company
44863;Gukovskaya WPP;Russian Federation;Частная компания;;;The wind farm is part of a joint project of Fortum and Rusnano, called the Wind Energy Development Fund.
44864;Fortum - New Generation 4 Ltd.;Russian Federation;Частная компания;;;Identification code - 9703002181
44865;Regkavo holdings LTD;Cyprus;Частная компания;;;
44866;Rachel Samuel;Ethiopia;Частный предприниматель;;;
44867;Willem Boot;United States of America;Частный предприниматель;;;
44868;Unknow(VIDYA Bharti Agro Industry (PLC));India;;;;No further information on parent company
44869;Rodnikovskaya WPP;Russian Federation;Частная компания;;;Identification code - 7725492521
44870;PT. Palmina Utama;Indonesia;Частная компания;;;
44873;Fri El GREENPOWER;Italy;Частная компания;https://www.fri-el.it/en/home/;;Fri-El Green Power, an Italian company operating in Ethiopia since 2007 with the aim of making 30,000 hectares of land available for large-scale cultivation of plantations and food crops.
44874;PT Jaya Mandiri Sukses;Indonesia;Частная компания;;;
44875;PT Putra Bongan Jaya;Indonesia;Частная компания;;;
44877;PT Borneo Surya Mining Jaya;Indonesia;Частная компания;;;
44878;Kamensko-Krasnosulinskaya WPP;Russian Federation;Частная компания;;;The wind farm is part of a joint project of Fortum and Rusnano, called the Wind Energy Development Fund. Project identification code - 7703445912.
44879;Tselinskaya-Salynskaya WPP;Russian Federation;Частная компания;;;The wind farm is part of a joint project of Fortum and Rusnano, called the Wind Energy Development Fund. Project identification code - 7703466461.
44880;Kazachya WPP;Russian Federation;Частная компания;;;The wind farm is part of a joint project of Fortum and Rusnano, called the Wind Energy Development Fund. Project identification code - 7703474039.
44881; Verdant Frontiers;United States of America;;https://www.verdantfrontiers.com/;https://opencorporates.com/companies/us_tx/0801744720;
44882;PT Perkebunan Boven Digoel Sejahtera;Indonesia;Частная компания;;;
44883;PT Megasurya Mas;Indonesia;Частная компания;https://www.megasurya-mas.com/;;
44884;PT Hamparan Sentosa;Indonesia;Частная компания;;;
44885;PT  Inti Kebun Sawit;Indonesia;Частная компания;;;
44886; Ciliandry and Wiras Fangiono;Indonesia;Частный предприниматель;https://www.forbes.com/profile/ciliandra-fangiono/?sh=4a3f199b34c9;;Ciliandry and Wiras Fangiono are part of the wider Fangiono family behind Singapore-based First Resources. First Resources is the subject of a Roundtable on Sustainable Palm Oil (RSPO) complaint due to issues around ownership between Ciliandry Anky Abadi and First Resources and the affiliated FAP Agri. According to CRR, Ciliandry Anky Abadi enters NDPE supply chains through Grupo Bimbo and Mondelēz.
44887;PT Sumber Alam Selaras;Indonesia;Частная компания;;;
44888;Groupe LAYOUSSE;Senegal;Частная компания;;;Lafallahi LAYOUSSE holds 98.33% of the shares in the group and Isidore LAYOUSSE 1.67%.
44889;Ventos de São Cleófas Energias Renováveis S.A;Brazil;Частная компания;https://casadosventos.com.br;;The company Ventos de São Cleófas Energias Renováveis S.A is controlled by the company Casa dos Ventos Energias Renováveis S.A.
44890;PT Maha Karya Bersama;Indonesia;Частная компания;;;
44891;PT Citra Agro Kencana;Indonesia;Частная компания;;;
44893;PT Bovendigoel Budidaya Sentosa;Indonesia;Частная компания;;;Also known as: PT Boven Digoel Budidaya Sentosa
44894;PT Gaharu Prima Lestari;Indonesia;Частная компания;;;
44895;DTK Opportunity Limited;British Virgin Islands;;;;
44896;PT Daya Indah Nusantara;Indonesia;Частная компания;;;"Limited liability company
"
44897;PT Satu Sembilan Delapan	;Indonesia;Частная компания;;;
44898; Gerald Group;United Kingdom of Great Britain and Northern Ireland;;https://www.gerald.com/;;"Gerald is one of the oldest and the world’s largest commodity trading company focused purely on the merchanting of non-ferrous, ferrous and precious metals, as well as related concentrates and raw materials. Headquartered in London, our foundation is in the United States; we operate trading hubs in Shanghai, Stamford, and Switzerland."
44899;Kotovskaya WPP;Russian Federation;Частная компания;;;"The wind farm is part of a joint project of Fortum and Rusnano, called the ""The eight wind farm of Wind energy development fund"". Project identification code - 7703477551. "
44900;Avangarde Agro Voronezh LLC;Russian Federation;Частная компания;http://avangard-agro.ru/about/voronez/;;Id number - 3666128249
44901;Avangarde Agro LLC;Russian Federation;Компания, имеющая листинг на фондовой бирже;http://avangard-agro.ru/;;Id 5722033117 
44902;Novoalekseevskaya WPP;Russian Federation;Частная компания;;;"The wind farm is part of a joint project of Fortum and Rusnano, called the ""The eight wind farm of Wind energy development fund"". Project identification code - 7703477551."
44903;Staritskaya-Kholmskaya-Chernoyarskaya wind farm;Russian Federation;Частная компания;;;The wind farm is part of a joint project of Fortum and Rusnano, called the Wind Energy Development Fund. Project identification code - 7703476830.
44904;Aladin tekstil ve hiyim iuriunleri tidzharet LLC;Türkiye;Частная компания;;;Ayhiun Nedzhmi - is beneficiary
44905;PT Enggang Alam Sawita;Indonesia;Частная компания;https://www.bayan.com.sg/laporan-tahunan;;
44906;Sylvamo Corporation Rus JSC;Russian Federation;Компания, имеющая листинг на фондовой бирже;;;Russian subsidiary of Sylvamo (subsidiary of International Paper). In 2021, International Paper Corporation established Sylvamo to manage bussiness. Its subsidiary International Paper ZAO was renamed to Sylvamo Corporation Rus JSC (44906) in August of the same year. In March 2022, the company suspended operations, and in May, the american company Sylvamo announced plans to sell assets and stop operating in Russia, also due to Russia's war with Ukraine. In October 2022, Sylvamo sold the assets to local company Pulp Invest LLC (44908).
44907;Sylvamo limited;United States of America;Компания, имеющая листинг на фондовой бирже;https://www.sylvamo.com/us/en/;;International Paper spun off its printing papers unit as Sylvamo in 2021, keeping its cardboard and cellulose fiber division. IP retained a 19.9 percent stake in Sylvamo, but plans to sell that off. 
44908;Pulp Invest LLC;Russian Federation;Частная компания;https://pulpinvest.ru/company/about/;;The company's identification code is 1658125667. Paper producer Sylvamo Corporation (#44907) sold Russian assets in October 2022. The buyer was Pulp Invest LLC (#44908), which is owned by Timur Gabidullin, who is also CEO of Sylvamo Corporation Rus JSC (#44906).
44909;AgroBioTek International Ltd;United Kingdom of Great Britain and Northern Ireland;Частная компания;;;
44910;Izluchnaya-Manlanskaya WPP;Russian Federation;Частная компания;;;The wind farm is part of a joint project of Fortum and Rusnano, called the Wind Energy Development Fund. Project identification code - 7703475226.
44911;Primeale United;Netherlands;Частная компания;;;Since 2022, Van Oers United is continuing its activities under a new label: Primeale United.
44912;PT Agro Indomas;Indonesia;Частная компания;;;
44913;Eyskaya WPP;Russian Federation;Частная компания;;;"The project identification code is 2306030574. The project included the construction of three wind farms. The wind farms were called ""Oktyabrsky,"" ""Mirny,"" and a third was planned near the village of Shirochanka. "
44915;Greta Energy Inc.;Canada;Частная компания;http://www.gretaenergy.com;;
44916;PT Suryabumi Tunggal Perkasa;Indonesia;Частная компания;;;
44920;Falkon Capital;Czech Republic;Частная компания;;;
44921;ČKD Nové Energo;Czech Republic;Частная компания;;;
44922;Česká exportní banka;Czech Republic;Двусторонний банк развития / Финансовая институция развития;;;The Czech Export Bank is a specialized banking institution established for state support of exports, whose directly and indirectly owner is the state.
44923;PT Prima Cipta Selaras;Indonesia;Частная компания;;;
44924;PT Sawit Gemilang Abadi;Indonesia;Частная компания;;;
44925;PT Mukti Sejahtera Abadi;Indonesia;Частная компания;;;
44926;MHC Plantations Bhd;Malaysia;Частная компания;https://www.mhc.com.my/;;
44927;Green Oil Company;Guinea;Частная компания;;;Green-Oil    set up in Guinea in  2009, following an agreement by the Ministry of Industry and SMEs, to exploit 1000 hectares of land in several localities, particularly   in  Upper Guinea
